GEOID,DAC_Desig,REDC,County,City_Town,NYC_Region,Urb_Rural,Trib_Desig,HH_Low_Cnt,Pop_Cnt,HH_Cnt,Rank_State,Rank_NYC,Rank_ROS,Comb_Sc,Burden_Pct,Vulner_Pct,Burden_Sc,Vulner_Sc,Benzene,PM25,Traff_Trk,Traff_Veh,Waste_H2O,Vacancy,Ind_LU,Landfills,Oil_Stor,Waste_Com,Pwr_Gen,RMP_Sites,Rem_Sites,Scrap_Met,Ag_LU,Coast_Fld,Days_90_D,Drv_Health,In_Flood,Low_Veg,Asian_Pct,Black_Pct,Redline,Lat_Pct,Eng_Prof,Native_Pct,LMI_80_AMI,LMI_Fed,No_College,HH_Single,Unemploymt,Asthma,COPD,HH_Disab,Birth_Wt,MI_Rates,Health_Ins,Age_Ovr_65,Prem_Death,Internet,Energy_Aff,Homes_1960,Mobile,Rent_Inc,Rent_Pct,OBJECTID,Shape__Area,Shape__Length
36081081400,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,4117,1018,78.9077,65.8548,0,96.3932930528636,61.0422,79.2216,34.2382063667759,62.1550866860877,56.8788501026694,56.1533704390847,90.173646578141,97.5896038566338,0,69.3435309114085,0,0,0,0,0,88.8430604248299,0,0,0,0,43.9332247557003,58.6037966932027,0,75.1153085877444,90.7959092930191,85.5665661352865,62.3564283067803,71.8901795142555,57.6960784313725,0,52.0301381331101,42.516223571279,73.4100418410042,63.4177758694719,69.6109358569926,70.191297035947,36.1782636115199,59.1422594142259,97.4273164609914,97.3689749526416,71.9563392107473,7.72128060263653,83.6661761614463,24.8633879781421,94.0351611552951,75.8786610878661,43.547319655857,86.3135593220339,40.9966499162479,268,643060.2578125,3428.79013847119
36081081800,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,3909,1018,82.172,70.2961,0,98.7440037629091,59.512,83.553,33.9357872388278,64.8082165240814,56.7761806981519,56.998556998557,76.7313585291113,81.0521903164955,0,60.8880390907159,5.99547511312217,0,0,0,0,87.7500515570221,0,0,0,0,43.9332247557003,61.3798734435599,0,87.4368548209971,90.7514450867052,82.0982335200345,62.3564283067803,72.1647307286167,49.5833333333333,87.7237136465324,58.3717036416911,69.8346242411555,80.6903765690377,42.1640188922284,57.0347003154574,70.191297035947,36.1782636115199,44.7907949790795,97.4273164609914,97.3689749526416,65.0083963056255,27.5162167817535,83.6661761614463,59.4787725935267,94.0351611552951,69.7489539748954,0,68.5805084745763,48.7646566164154,269,651829.19140625,3961.16247702316
36081084500,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,4863,1975,73.6765,58.2617,0,92.8872856383537,40.3433,79.8075,30.4407244822809,62.4465611560729,70.0205338809035,58.3591012162441,52.1144024514811,55.2714315657095,0,64.2234969194816,0,0,0,0,0,22.6438440915653,0,0,0,0,96.2947882736156,18.4119208001633,0,80.1669229079728,98.377056469542,64.7350280051702,67.1359762875139,73.389651531151,99.7303921568627,79.1666666666667,78.5265801590624,82.3738748168307,82.928870292887,18.6560755689137,0,42.5268026066849,47.1095228084927,39.9581589958159,19.0545910897302,14.3969690591454,96.9353484466835,96.0661226197949,23.4391423165861,97.1206389239176,58.4972791963165,26.652719665272,34.1495698213104,78.7076271186441,90.5778894472362,270,329085.60546875,2753.47774644988
36081084000,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,6027,1801,78.6775,65.425,0,96.2116464671159,48.9454,82.7788,31.9035199611387,64.3081265059772,57.0841889117043,58.2354153782725,41.899897854954,50.8488786417942,0,46.5689398767793,37.7828054298643,0,0,0,0,79.7277789234894,0,0,0,0,43.9332247557003,59.4407021841192,0,99.9341093784318,94.642063139173,73.6751400258509,62.3564283067803,75.4171066525871,46.7156862745098,77.5167785234899,64.2528254499791,48.0217709859745,75.5439330543933,79.3473593817089,80.5257623554154,70.191297035947,36.1782636115199,77.092050209205,97.4273164609914,97.3689749526416,50.5247691015953,45.2186649926763,83.6661761614463,57.2719630096679,82.5240686479699,63.0962343096234,0,54.2796610169492,39.1541038525963,271,989301.17578125,4600.1941655948
36081084601,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,3268,938,72.6303,56.1127,0,92.2050172083849,62.8825,72.149,34.6659488814743,57.5390683269106,56.4065708418891,58.9569160997732,82.4923391215526,94.0683294906728,0,26.6836626301253,0,0,0,0,0,85.399051350794,0,0,0,0,43.9332247557003,59.5427638293529,0,100,95.6647398843931,57.4752261956053,62.3564283067803,76.2829989440338,44.828431372549,69.407158836689,43.1142737547091,44.7142558090852,64.4979079497908,77.5869471876342,84.143007360673,70.191297035947,36.1782636115199,36.0669456066946,97.4273164609914,97.3689749526416,69.080604534005,18.330194601381,83.6661761614463,7.60823875577974,82.5240686479699,58.7866108786611,16.4791528788882,46.1016949152542,38.9028475711893,272,579801.1640625,4059.55860321458
36081053500,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,1432,414,88.868,80.659,0,104.952994103759,95.6369,70.3704,48.489057485949,56.4639366178099,87.1457905544148,81.9212533498248,83.8610827374872,68.0779710752463,0,63.6073932441045,100,0,0,0,0,80.0164982470613,57.4183976261128,0,0,62.732342007435,78.521986970684,60.9512145335783,0,86.712057983747,0,0,62.3564283067803,96.6842661034847,76.5686274509804,32.5782997762864,86.1029719547928,56.3952271299979,92.9707112970711,92.5504508372692,52.1345951629863,38.7008618877444,35.2743325625394,9.8326359832636,23.8025517674127,42.7067985687224,97.1242653232578,5.39861895794099,52.4280008408661,95.6704497688104,58.4972791963165,100,0,72.9872881355932,77.3869346733668,273,900516.12109375,4657.9089850034
36007000200,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,3206,1429,82.3813,0,91.617,98.982132409293,39.3507,88.4076,30.2832261447776,68.6989062645154,46.5092402464066,34.9206349206349,66.0061287027579,61.727101236638,85.9391771019678,78.7550456766518,80.3980699638118,0,0,0,0,51.6188904928851,78.7091988130564,0,0,0,8.91693811074919,29.5978771177791,0,51.3287942016253,54.5798132503335,67.255493321844,67.988143756947,22.428722280887,15.3676470588235,27.6286353467562,84.3867727082461,85.5557881515596,95.6066945606695,41.691713181623,90.7045215562566,72.9030901828884,99.8528484338869,96.9665271966527,81.1545701736038,94.5485161018733,32.5356842989085,39.1086001255493,76.708009249527,91.6561580496007,94.0351611552951,85.6485355648536,39.1131700860357,85.4872881355932,62.0393634840871,274,2558153.359375,7466.22560632392
36007000300,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,2579,1251,73.5928,0,85.693,92.8170177903504,28.8668,83.3019,28.1956572415604,64.62136054879,45.8110882956879,34.4877344877345,87.7221654749745,63.3829385872983,70.0536672629696,83.343955810495,12.4849215922799,0,0,0,0,63.9719529799959,0,0,44.7368421052632,0,8.81514657980456,18.4119208001633,0,32.242477487371,71.3428190306803,72.1025420077553,72.8788440163023,29.8627243928194,47.6225490196078,24.4407158836689,83.2984512348263,84.7812434582374,65.8786610878661,76.3632460283383,76.6982124079916,72.9030901828884,99.8528484338869,94.8744769874477,81.1545701736038,94.5485161018733,58.48026868178,22.1594475831764,76.708009249527,93.2534678436318,58.4972791963165,30.2301255230126,0,50.8474576271186,76.6122278056951,275,6197974.3359375,18305.4210856348
36007001400,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,3907,1990,66.4783,0,81.6319,88.770074421138,9.3672,84.9969,22.8438307844569,65.9262436366811,29.8562628336756,35.5596784168213,22.2880490296221,52.337036260742,84.221824686941,90.6522200977268,0,0,0,0,0,53.7842854196742,57.4183976261128,0,0,0,9.26302931596091,15.2275974688712,0,47.7926641774654,70.6536238328146,54.8470486859112,4.48314190440904,50.3695881731785,0,69.4351230425056,66.5759732105483,95.1643290768265,24.8953974895398,23.4650064405324,94.1745531019979,75.888164809754,99.7056968677738,83.326359832636,94.4363103953148,93.475057882551,82.2418136020151,77.3592801841389,77.5698969939037,67.0239596469105,82.5240686479699,57.092050209205,61.1515552614163,67.7966101694915,67.9438860971524,276,2655093.9453125,6971.94537039864
36081063500,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,2551,917,73.4254,57.7364,0,92.6751119058074,83.0025,62.6282,39.8420968325801,52.8330150732273,77.2073921971253,70.1092558235415,59.8365679264556,87.885139383777,0,56.8514977692798,0,0,0,0,0,75.788822437616,0,0,0,0,96.2947882736156,61.8697693406818,0,98.7041511091588,36.7052023121387,4.52391210685049,62.3564283067803,79.0496304118268,74.6813725490196,24.6923937360179,52.0929259104228,75.7588444630521,56.4853556485356,37.2477458136539,73.8170347003155,55.6022703384486,42.02228295144,54.6234309623431,41.100188245137,60.576720690381,27.3719563392107,60.6612261979494,54.2779062434307,66.120218579235,58.4972791963165,98.1171548117155,0,59.5974576271186,51.5075376884422,277,330008.921875,2468.81944525225
36007013100,Designated as DAC,Southern Tier,Broome,Endwell,Rest of State,suburban,No,No,2691,1309,59.2802,0,76.3413,85.097375365149,50.9926,62.7328,32.2411203857253,52.8562549794237,22.0328542094456,35.0855493712637,81.123595505618,48.3546426325718,95.4919499105546,69.3435309114085,85.3437876960193,0,38.5185185185185,0,0,37.2860383584244,92.2106824925816,0,2.98582995951417,0,19.4014657980456,42.6821800367422,0,45.0032945310784,40.5291240551356,26.3894872899612,24.7499073731011,30.285110876452,9.55882352941176,16.1633109619687,49.2884051904563,65.8572325727444,77.6150627615063,70.1159295835122,7.71819137749737,61.719571158293,87.954593231028,92.5732217573222,47.0612842501569,86.9080193643443,56.2972292191436,59.8033061309897,59.1759512297667,84.4472467423287,82.5240686479699,67.4476987447699,27.1343481138319,44.1737288135593,65.3056951423786,278,4031558.44921875,8580.66620005164
36007013900,Designated as DAC,Southern Tier,Broome,Johnson City village,Rest of State,suburban,No,No,2860,1004,75.2249,0,86.7735,93.7707448036892,36.0629,82.444,29.6597012425885,64.1110435611007,44.0041067761807,34.6938775510204,57.2625127681307,84.0494655208552,89.4096601073345,79.8810282557893,86.6103739445115,0,0,0,0,34.3163538873995,57.4183976261128,0,0,0,19.4014657980456,0.061236987140233,0,64.726553920492,67.718986216096,75.441619991383,23.0826231937755,30.791974656811,32.1813725490196,32.6342281879195,77.1033905399749,93.217500523341,88.2217573221757,82.9755259768141,91.3144058885384,55.7914652091654,90.0567584612151,90.3138075313807,73.0391131562435,87.2447905704062,54.1351805205709,1.71584013391923,36.640739962161,59.2265657839428,94.0351611552951,75.7531380753138,0,78.5381355932203,71.356783919598,279,1831609.265625,6463.23152014841
36007000100,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,3279,1366,61.4145,0,78.1297,85.980259034446,20.3267,75.5597,26.1682018215352,59.8120572129109,45.8726899383984,35.4772211915069,10.6435137895812,46.5940054495913,86.0107334525939,76.4181007010835,81.5440289505428,0,0,0,0,46.9581356980821,78.7091988130564,0,0,0,17.3045602605863,12.0636864666258,0,55.3481221172853,89.2841262783459,68.957345971564,24.9722119303446,24.4350580781415,46.6421568627451,0,83.5077438258686,96.6296839020306,44.18410041841,80.893087161872,90.2418506834911,37.9230607525752,76.708009249527,68.4728033472803,69.5670361848986,41.4228583456115,19.1225860621327,35.2793471437539,47.4879125499264,65.6158049600673,82.5240686479699,77.5732217573222,0,86.7796610169491,71.8802345058626,280,1590586.34375,6877.6010518214
36007000500,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,2023,807,91.4417,0,96.3115,107.400875756592,57.9404,94.4758,33.6013886319181,73.7994871246735,45.7084188911704,34.6732632446918,90.0306435137896,76.0846782645148,44.0787119856887,89.993626513703,90.6513872135102,0,0,0,0,92.039595792947,78.7091988130564,0,6.98380566801619,0,6.84039087947883,31.761583996734,0,66.1541840544696,46.4650955980436,78.7376130978027,23.7124861059652,44.2238648363252,55.1225490196078,92.4496644295302,83.4449560485559,98.4509106133557,92.4267782426778,93.1515671962215,98.2124079915878,72.9030901828884,99.8528484338869,97.8033472803347,81.1545701736038,94.5485161018733,76.6372795969773,15.5681104833647,76.708009249527,88.3774695250105,99.0163248221013,54.1213389121339,0,81.4830508474576,83.9824120603015,281,2429919.328125,7807.86378018999
36081086400,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,2727,742,75.6853,61.127,0,94.118743664708,37.3242,82.716,29.8609729577071,64.2577707070009,57.6386036960986,61.038961038961,74.9540347293156,46.2586459861664,0,43.1060123220735,7.46606334841629,0,0,0,0,81.58383171788,0,0,0,0,43.9332247557003,55.9093692590325,0,70.5029650779706,94.1974210760338,59.7371822490306,62.3564283067803,86.1668426610348,69.6078431372549,69.7706935123042,62.411050648807,70.3998325308771,71.3807531380753,49.3344783168742,28.2229232386961,70.191297035947,36.1782636115199,57.4058577405858,97.4273164609914,97.3689749526416,86.2510495382032,25.172630257376,83.6661761614463,30.1597309794031,82.5240686479699,91.4853556485356,0,72.8389830508475,53.7897822445561,282,1950280.00390625,6022.69136657037
36081084602,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,925,195,87.3614,78.51,0,103.452330409986,74.2142,85.3317,37.2888950175281,66.1634353924574,56.0164271047228,57.9262007833436,89.9080694586313,98.5747222804443,0,65.5194391332059,52.3755656108597,0,0,0,0,94.3905959991751,0,0,13.1072874493927,0,43.9332247557003,67.7281077770974,0,70.4810015374478,92.4188528234771,82.8737613097803,62.3564283067803,70.2217529039071,45.2205882352941,22.3154362416107,77.9824194223525,82.7297467029516,84.0376569037657,86.7969085444397,95.478443743428,70.191297035947,36.1782636115199,87.8242677824268,97.4273164609914,97.3689749526416,55.7934508816121,18.6231429169282,83.6661761614463,2.12274064733081,94.0351611552951,36.1087866108787,0,99.5127118644068,45.6867671691792,283,1248410.609375,7652.37810380217
36081086500,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,4311,2070,72.6721,56.1605,0,92.2099666108588,60.3805,73.2162,34.0856324730259,58.1243341378329,73.1622176591376,59.9464028035457,78.9581205311542,74.8690002095997,0,66.4967070320799,0,0,0,0,0,28.0676428129511,0,0,0,0,96.2947882736156,33.8028169014084,0,75.2470898308807,99.8443752779013,21.6716932356743,62.9121896998888,29.3980992608237,99.656862745098,35.1230425055928,95.7304311427375,82.5622775800712,83.1589958158996,26.3632460283383,56.9085173501577,42.5268026066849,47.1095228084927,50.3138075313807,19.0545910897302,14.3969690591454,99.9580184718724,77.8196275371417,23.4391423165861,96.9314838167297,58.4972791963165,29.5397489539749,3.30906684315023,89.7881355932203,87.8978224455611,284,276126.83984375,2085.15904813896
36081087100,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,2643,1069,98.1168,96.8481,0,118.427205067173,98.8627,81.9628,54.6624328232154,63.7647722439578,84.3121149897331,61.142032570604,96.4453524004086,83.2529867952211,0,90.41852560017,66.6289592760181,0,0,0,0,28.7275726954011,94.4362017804154,0,0,72.5836431226766,96.2947882736156,35.8236374770361,86.3187588152327,76.4331210191083,97.865718096932,72.5118483412322,100,73.1573389651531,99.0686274509804,69.1834451901566,92.7794056090414,81.3690600795478,67.1757322175732,75.4615714899098,20.2103049421661,42.5268026066849,47.1095228084927,33.8075313807531,19.0545910897302,14.3969690591454,94.2485306465155,74.7018204645323,23.4391423165861,93.7999159310635,58.4972791963165,18.6820083682008,0,79.4703389830509,86.7252931323283,285,767173.71875,4784.81426699013
36081088901,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,9626,3759,91.086,84.575,0,107.013047766193,98.78,61.8539,54.4985037221411,52.5145440440524,81.0061601642711,60.2762317048031,92.2778345250255,95.0953678474115,84.0787119856887,87.7204164011047,0,0,0,0,0,32.4190554753557,0,0,0,55.2973977695167,96.2947882736156,53.9293733414983,80.6064880112835,80.1669229079728,99.0217874610938,31.904351572598,69.5813264171916,70.7497360084477,98.2598039215686,0,65.7806613645877,72.9537366548043,63.3054393305439,62.322885358523,9.42166140904311,42.5268026066849,47.1095228084927,24.3096234309623,19.0545910897302,14.3969690591454,86.6708648194794,57.4387947269303,23.4391423165861,66.5615804960067,82.5240686479699,45.7949790794979,0,65.8686440677966,55.6742043551089,286,1147535.19921875,6042.42018353242
36081054500,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,4039,1323,72.4838,55.9217,0,92.1200756014148,47.1671,76.7315,31.6117399878574,60.5083356135574,82.4435318275154,81.0554524840239,25.8631256384065,42.2552923915322,0,38.4108774166136,35.0678733031674,0,0,0,0,86.2858321303361,0,0,0,0,78.521986970684,8.59359052867932,0,100,54.4241885282348,43.106419646704,62.3564283067803,96.5364308342133,85.6127450980392,42.8970917225951,85.1192967768941,74.3981578396483,78.8493723849372,72.8638900815801,26.6035751840168,68.9089762455329,48.1395837712844,5.77405857740586,33.98870529178,77.5415701957483,98.8035264483627,1.00439422473321,79.8612570948076,78.4573350147121,25.7639179573043,85.1882845188285,0,39.5127118644068,93.0276381909548,287,197659.83984375,1801.82078575599
36001013602,Designated as DAC,Capital Region,Albany,Menands village,Rest of State,suburban,No,No,4395,2084,75.3086,0,86.848,93.8100078209333,96.3606,41.8707,49.6288191850307,44.1811886359026,44.1478439425051,30.3236446093589,87.7630234933606,54.6216726053238,62.0393559928444,13.5967707669428,60.1326899879373,0,0,0,0,88.6780779542174,78.7091988130564,0,32.5910931174089,77.2304832713755,51.1604234527687,56.0726678914064,91.4668547249647,39.3147375356908,84.1040462427746,70.1421800947867,62.3564283067803,41.7740232312566,54.8774509803922,99.0212527964206,38.9493511929678,67.6993929244296,7.90794979079498,78.0163160154573,76.4458464773922,19.2978768131175,45.595963842758,23.744769874477,63.8778498222129,22.8793938118291,0.587741393786734,24.3147101904164,14.9253731343284,38.7137452711223,25.7639179573043,14.3514644351464,21.3765718067505,6.80084745762712,76.7797319932998,288,16130835.4804688,21262.5434114892
36081065600,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,4966,1492,74.367,59.1213,0,93.3848556376085,86.4557,60.7031,41.293822272327,52.0910333652814,52.4435318275154,47.9488765203051,66.0061287027579,58.1639069377489,0,66.7728914382834,69.683257918552,0,0,0,0,29.8205815632089,0,0,0,64.9628252788104,43.9332247557003,61.7472953664013,53.1029619181946,81.6165165824731,42.0853712761227,96.2085308056872,62.3564283067803,48.4477296726505,34.656862745098,66.9463087248322,17.1410632063625,37.7014862884656,61.4225941422594,89.1155002146844,83.2597266035752,70.5486651250788,32.4994744586925,18.0962343096234,93.2231750679774,16.7122711008209,22.0822837951301,37.7066331868592,81.4799243220517,48.5498108448928,82.5240686479699,34.5188284518828,0,83.3474576271186,56.0510887772194,289,1027182.55859375,6934.5679897899
36007000400,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,1931,808,88.5122,0,95.082,104.573149692954,66.8941,88.9726,35.5276939652708,69.0454557276836,46.2012320328542,33.9723768295197,94.4228804902962,88.1576189478097,45.6529516994633,90.2273210112598,83.1724969843185,0,0,0,0,91.4209115281501,57.4183976261128,74.7311827956989,6.98380566801619,0,6.79967426710098,44.3355786895285,0,50.8455963101252,16.8074699866607,66.803102111159,21.3041867358281,38.6483632523759,43.4558823529412,90.9955257270693,80.786940142319,90.4751936361733,84.9790794979079,79.7123228853585,81.5772870662461,72.9030901828884,99.8528484338869,99.2677824267782,81.1545701736038,94.5485161018733,57.8295549958018,17.9535467671061,76.708009249527,96.1748633879781,94.0351611552951,94.8953974895397,24.1561879549967,39.7669491525424,65.6197654941374,290,2267251.0625,7146.17841819729
36007000600,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,2182,909,82.7579,0,91.766,99.4712938983118,55.1282,85.5409,33.0796684218547,66.3916254764571,45.9548254620123,34.5289631003917,91.6445352400409,72.5843638650178,60.0715563506261,72.6364988315275,97.1652593486128,0,0,0,0,98.2883068673953,87.3145400593472,0,5.41497975708502,0,7.30863192182411,27.4137579097775,0,55.4799033604217,42.4410849266341,77.9836277466609,25.1574657280474,56.3674762407603,52.5245098039216,0,83.5705316031813,91.6684111366967,93.8284518828452,91.7561185057965,94.7844374342797,61.6565062013874,97.8978347698129,95.0209205020921,67.412675172558,96.6322879393812,73.551637279597,14.4590918602218,73.3865881858314,60.1723413198823,82.5240686479699,81.8619246861925,0,30.021186440678,71.4614740368509,291,2844843.16015625,9426.90139428308
36007000700,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,3571,1358,54.049,0,72.6155,82.5191094993838,19.4789,70.6424,25.8974522218796,56.6216572775042,44.6817248459959,34.4258915687487,94.6680286006129,69.125969398449,60.7155635062612,73.5925217760782,12.4849215922799,0,0,0,0,94.8030521757063,0,0,12.6518218623482,0,7.83794788273616,14.1457440293938,0,33.6701076213486,31.0360160071143,56.8504954760879,21.0448314190441,12.2069693769799,0,0,55.4416073670992,83.9648314841951,81.3598326359833,70.5882352941177,89.7371188222923,61.6565062013874,97.8978347698129,95.6903765690377,67.412675172558,96.6322879393812,16.5827036104114,87.8007951454279,73.3865881858314,45.9436738125263,82.5240686479699,75.6903765690377,10.5890138980807,68.728813559322,38.8609715242881,292,6361891.52734375,10603.0334602187
36007000900,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,1881,764,65.725,0,81.0358,88.3688416258783,20.244,79.3262,26.1504013543982,62.2184402714801,41.6221765913758,35.1061636775922,46.7007150153218,56.2775099559841,73.8103756708408,36.3501168472488,57.9613992762364,0,0,0,0,90.0391833367705,0,0,6.98380566801619,0,7.83794788273616,43.8456827924066,0,41.5769822095322,39.9066251667408,73.7828522188712,29.3071507965913,37.8458289334741,14.3382352941176,62.751677852349,76.3708664713269,84.0694996859954,75.7112970711297,91.8634607127523,64.8580441640378,61.6565062013874,97.8978347698129,77.1548117154812,67.412675172558,96.6322879393812,58.8371116708648,52.9399455953128,73.3865881858314,72.5094577553594,58.4972791963165,62.0083682008368,0,36.6737288135593,72.6758793969849,293,2739361.27734375,11242.507646427
36007001100,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,1697,845,94.999,0,97.69,111.305360800584,44.6443,99.6234,31.2244882962381,80.0808725043458,38.8911704312115,35.0443207586065,56.4044943820225,79.7736323621882,83.8640429338104,89.2712980667092,77.7442702050663,0,0,0,0,83.8317178799753,57.4183976261128,0,18.4716599190283,0,7.34934853420195,9.00183710961421,0,60.7291895453547,70.6313917296576,76.0232658336924,72.6194886995183,70.7708553326294,33.6764705882353,86.5492170022371,86.5006278777731,99.7906635963994,97.2384937238494,94.1176470588235,98.3385909568875,75.888164809754,99.7056968677738,99.8744769874477,94.4363103953148,93.475057882551,81.8429890848027,40.0083699518728,77.5698969939037,98.213535098781,97.697781498535,32.928870292887,23.5605559232296,92.6906779661017,94.28391959799,294,1822914.4453125,8911.81227883301
36007001200,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,888,642,83.8669,0,92.3994,100.165863881125,31.7618,91.8184,28.8294495752954,71.3364143058299,41.9301848049281,35.0237064522779,31.5628192032686,59.8826241878013,70.1967799642218,96.8345018058211,71.0494571773221,0,0,0,0,78.8616209527738,0,74.7311827956989,0,0,6.94218241042345,8.59359052867932,0,80.1010322864046,40.4846598488217,66.3291684618699,62.3564283067803,38.0147835269271,23.6274509803922,90.4362416107383,97.1326915027208,97.7810341218338,47.2384937238494,9.83254615714899,98.0862250262881,75.888164809754,99.7056968677738,99.7698744769875,94.4363103953148,93.475057882551,58.144416456759,69.428750784683,77.5698969939037,96.9735182849937,97.697781498535,53.1380753138075,0,81.5889830508474,95.037688442211,295,1106724.77734375,4261.57040776291
36007001300,Designated as DAC,Southern Tier,Broome,Binghamton city,Rest of State,urban,No,No,3164,1005,83.009,0,91.9151,99.6884355849172,8.6642,97.9912,22.5792038495233,77.1092317353939,43.8603696098563,35.1267779839208,36.220633299285,56.9901488157619,43.613595706619,93.1803696622052,44.5717732207479,0,0,0,0,57.3932769643225,0,0,0,0,6.96254071661238,8.04245764441723,0,61.4100593015594,50.4668741662961,71.7147781128824,33.1974805483512,45.19535374868,41.421568627451,60.0391498881432,93.0933444956049,99.9371990789198,90.3138075313807,91.2408759124088,99.6214511041009,72.9030901828884,99.8528484338869,94.602510460251,81.1545701736038,94.5485161018733,73.2577665827036,87.8844946641557,76.708009249527,89.8696931483817,99.0163248221013,83.4518828451883,0,91.3559322033898,90.1172529313233,296,1284293.609375,6833.99230656801
36105950900,Designated as DAC,Mid-Hudson,Sullivan,South Fallsburg,Rest of State,rural,No,No,3085,973,72.6512,0,85.544,92.2074682103381,41.0256,78.5101,30.5279077206382,61.6795604897,15.4209445585216,19.6660482374768,19.1624106230848,4.23391322573884,39.8926654740608,97.131931166348,12.4849215922799,0,0,0,0,30.9135904310167,57.4183976261128,0,38.5627530364373,0,51.7915309446254,97.7342314758114,38.4344146685472,14.8034263123215,67.0742552245442,60.6419646704007,0,65.6599788806758,77.843137254902,0,64.064462118041,87.2514130207243,72.0292887029289,82.8896522112495,84.6056782334385,43.0943872188354,54.3199495480345,93.1589958158996,23.8025517674127,57.8404546411282,64.4416456759026,56.6436492990165,86.1677527853689,85.9604875998319,94.0351611552951,28.8702928870293,28.590337524818,13.135593220339,64.677554438861,297,49158467.4726563,40501.9059563159
36081055300,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,2786,938,81.628,69.532,0,98.3741343434091,70.306,79.096,36.2952507626524,62.0788835807567,79.4661190965092,79.7155225726654,52.9519918283963,61.2450220079648,0,31.2938177182919,66.7420814479638,0,0,0,0,91.194060631058,57.4183976261128,0,0,0,78.521986970684,10.777709736681,0,100,86.3717207647843,50.7109004739336,62.3564283067803,92.1858500527983,84.2401960784314,73.5178970917226,86.6052741732943,72.4722629265229,42.7196652719665,61.2279948475741,15.6256572029443,68.9089762455329,48.1395837712844,6.92468619246862,33.98870529178,77.5415701957483,94.2275398824517,5.18937016112157,79.8612570948076,72.6355611601513,58.4972791963165,86.234309623431,0,52.7754237288136,89.2587939698493,298,238636.26953125,2326.10465179236
36081055500,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,2335,688,78.2381,64.8997,0,95.7283342606063,66.4185,76.2293,35.4678484474247,60.2604858131817,78.3983572895277,78.7878787878788,39.8978549540347,53.9719136449382,0,32.1861057998725,96.3800904977376,0,0,0,0,94.1224994844298,0,0,0,0,78.521986970684,22.2290263319045,0,100,66.8963983992886,51.4218009478673,62.3564283067803,95.0369588173178,70.2941176470588,51.761744966443,73.9430724152365,75.0471006908101,68.0753138075314,80.0772863890082,14.0904311251314,68.9089762455329,48.1395837712844,5.98326359832636,33.98870529178,77.5415701957483,98.7825356842989,3.66185394433982,79.8612570948076,56.5994115174443,58.4972791963165,61.0251046025105,29.053606882859,52.1186440677966,73.6599664991625,299,267690.76953125,2557.56622078539
36081057700,Designated as DAC,New York City,Queens,New York city,NYC,urban,No,No,4169,1449,75.8318,61.4136,0,94.1735374200801,64.7022,74.5763,35.1138689843968,59.0596684356833,78.1930184804928,75.6545042259328,47.55873340143,67.3024523160763,0,25.7063947312513,11.1990950226244,0,0,0,0,89.1524025572283,0,0,0,0,78.521986970684,39.5999183506838,0,100,34.6153846153846,24.9676863420939,62.3564283067803,85.9767687434002,74.5343137254902,42.8691275167785,69.0037672666388,66.0247016956249,58.8493723849372,84.7788750536711,76.6561514195584,55.6022703384486,42.02228295144,37.928870292887,41.100188245137,60.576720690381,74.2863140218304,54.300062774639,54.2779062434307,65.9520807061791,58.4972791963165,99.2050209205021,0,58.7076271186441,72.5083752093802,300,324986.9921875,2594.68267792784
